Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,65167,-,-,-,37.44,-122.17,-8,23,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,Clearsky GHI
2022,3,4,5,15,0,0
2022,3,4,5,30,0,0
2022,3,4,5,45,0,0
2022,3,4,6,0,0,0
2022,3,4,6,15,0,0
2022,3,4,6,30,0,0
2022,3,4,6,45,5,13
2022,3,4,7,0,11,40
2022,3,4,7,15,20,78
2022,3,4,7,30,44,122
2022,3,4,7,45,90,170
2022,3,4,8,0,219,219
2022,3,4,8,15,135,269
2022,3,4,8,30,215,320
2022,3,4,8,45,179,371
2022,3,4,9,0,126,420
2022,3,4,9,15,182,465
2022,3,4,9,30,176,509
2022,3,4,9,45,212,546
2022,3,4,10,0,154,586
2022,3,4,10,15,140,620
2022,3,4,10,30,165,654
2022,3,4,10,45,173,688
2022,3,4,11,0,494,712
2022,3,4,11,15,563,732
2022,3,4,11,30,628,751
2022,3,4,11,45,767,767
2022,3,4,12,0,775,775
2022,3,4,12,15,779,779
2022,3,4,12,30,601,778
2022,3,4,12,45,609,777
2022,3,4,13,0,768,768
2022,3,4,13,15,755,755
2022,3,4,13,30,738,738
2022,3,4,13,45,714,714
2022,3,4,14,0,689,689
2022,3,4,14,15,663,663
2022,3,4,14,30,631,631
2022,3,4,14,45,596,596
2022,3,4,15,0,557,557
2022,3,4,15,15,515,515
2022,3,4,15,30,474,474
2022,3,4,15,45,426,426
2022,3,4,16,0,378,378
2022,3,4,16,15,327,327
2022,3,4,16,30,278,278
2022,3,4,16,45,226,226
2022,3,4,17,0,174,174
2022,3,4,17,15,124,124
2022,3,4,17,30,77,77
2022,3,4,17,45,37,37
2022,3,4,18,0,0,0
2022,3,4,18,15,0,0
2022,3,4,18,30,0,0
2022,3,4,18,45,0,0
2022,3,4,19,0,0,0
2022,3,4,19,15,0,0
2022,3,4,19,30,0,0
2022,3,4,19,45,0,0
2022,3,4,20,0,0,0
2022,3,4,20,15,0,0
2022,3,4,20,30,0,0
2022,3,4,20,45,0,0
2022,3,4,21,0,0,0
2022,3,4,21,15,0,0
2022,3,4,21,30,0,0
2022,3,4,21,45,0,0
2022,3,4,22,0,0,0
2022,3,4,22,15,0,0
2022,3,4,22,30,0,0
2022,3,4,22,45,0,0
2022,3,4,23,0,0,0
2022,3,4,23,15,0,0
2022,3,4,23,30,0,0
2022,3,4,23,45,0,0
2022,3,5,0,0,0,0
2022,3,5,0,15,0,0
2022,3,5,0,30,0,0
2022,3,5,0,45,0,0
2022,3,5,1,0,0,0
2022,3,5,1,15,0,0
2022,3,5,1,30,0,0
2022,3,5,1,45,0,0
2022,3,5,2,0,0,0
2022,3,5,2,15,0,0
2022,3,5,2,30,0,0
2022,3,5,2,45,0,0
2022,3,5,3,0,0,0
2022,3,5,3,15,0,0
2022,3,5,3,30,0,0
2022,3,5,3,45,0,0
2022,3,5,4,0,0,0
2022,3,5,4,15,0,0
2022,3,5,4,30,0,0
2022,3,5,4,45,0,0
2022,3,5,5,0,0,0
2022,3,5,5,15,0,0
2022,3,5,5,30,0,0
2022,3,5,5,45,0,0
2022,3,5,6,0,0,0
2022,3,5,6,15,0,0
2022,3,5,6,30,0,0
2022,3,5,6,45,6,17
2022,3,5,7,0,25,48
2022,3,5,7,15,37,89
2022,3,5,7,30,39,136
2022,3,5,7,45,65,184
2022,3,5,8,0,235,235
2022,3,5,8,15,286,286
2022,3,5,8,30,243,336
2022,3,5,8,45,296,384
2022,3,5,9,0,432,432
2022,3,5,9,15,477,477
2022,3,5,9,30,520,520
2022,3,5,9,45,560,560
2022,3,5,10,0,597,597
2022,3,5,10,15,629,629
2022,3,5,10,30,660,660
2022,3,5,10,45,687,687
2022,3,5,11,0,711,711
2022,3,5,11,15,731,731
2022,3,5,11,30,747,747
2022,3,5,11,45,760,760
2022,3,5,12,0,681,768
2022,3,5,12,15,771,771
2022,3,5,12,30,771,771
2022,3,5,12,45,767,767
2022,3,5,13,0,758,758
2022,3,5,13,15,745,745
2022,3,5,13,30,730,730
2022,3,5,13,45,710,710
2022,3,5,14,0,685,685
2022,3,5,14,15,656,656
2022,3,5,14,30,624,624
2022,3,5,14,45,590,590
2022,3,5,15,0,551,551
2022,3,5,15,15,509,509
2022,3,5,15,30,465,465
2022,3,5,15,45,419,419
2022,3,5,16,0,371,371
2022,3,5,16,15,321,321
2022,3,5,16,30,271,271
2022,3,5,16,45,220,220
2022,3,5,17,0,169,169
2022,3,5,17,15,121,121
2022,3,5,17,30,76,76
2022,3,5,17,45,25,37
2022,3,5,18,0,0,0
2022,3,5,18,15,0,0
2022,3,5,18,30,0,0
2022,3,5,18,45,0,0
2022,3,5,19,0,0,0
2022,3,5,19,15,0,0
2022,3,5,19,30,0,0
2022,3,5,19,45,0,0
2022,3,5,20,0,0,0
2022,3,5,20,15,0,0
2022,3,5,20,30,0,0
2022,3,5,20,45,0,0
2022,3,5,21,0,0,0
2022,3,5,21,15,0,0
2022,3,5,21,30,0,0
2022,3,5,21,45,0,0
2022,3,5,22,0,0,0
2022,3,5,22,15,0,0
2022,3,5,22,30,0,0
2022,3,5,22,45,0,0
2022,3,5,23,0,0,0
2022,3,5,23,15,0,0
2022,3,5,23,30,0,0
2022,3,5,23,45,0,0
2022,3,6,0,0,0,0
2022,3,6,0,15,0,0
2022,3,6,0,30,0,0
2022,3,6,0,45,0,0
2022,3,6,1,0,0,0
2022,3,6,1,15,0,0
2022,3,6,1,30,0,0
2022,3,6,1,45,0,0
2022,3,6,2,0,0,0
2022,3,6,2,15,0,0
2022,3,6,2,30,0,0
2022,3,6,2,45,0,0
2022,3,6,3,0,0,0
2022,3,6,3,15,0,0
2022,3,6,3,30,0,0
2022,3,6,3,45,0,0
2022,3,6,4,0,0,0
2022,3,6,4,15,0,0
2022,3,6,4,30,0,0
2022,3,6,4,45,0,0
2022,3,6,5,0,0,0
2022,3,6,5,15,0,0
2022,3,6,5,30,0,0
2022,3,6,5,45,0,0
2022,3,6,6,0,0,0
2022,3,6,6,15,0,0
2022,3,6,6,30,0,0
2022,3,6,6,45,19,19
2022,3,6,7,0,53,53
2022,3,6,7,15,96,96
2022,3,6,7,30,143,143
2022,3,6,7,45,196,196
2022,3,6,8,0,248,248
2022,3,6,8,15,300,300
2022,3,6,8,30,351,351
2022,3,6,8,45,403,403
2022,3,6,9,0,451,451
2022,3,6,9,15,497,497
2022,3,6,9,30,541,541
2022,3,6,9,45,583,583
2022,3,6,10,0,621,621
2022,3,6,10,15,655,655
2022,3,6,10,30,687,687
2022,3,6,10,45,715,715
2022,3,6,11,0,739,739
2022,3,6,11,15,759,759
2022,3,6,11,30,775,775
2022,3,6,11,45,786,786
2022,3,6,12,0,794,794
2022,3,6,12,15,798,798
2022,3,6,12,30,797,797
2022,3,6,12,45,790,790
2022,3,6,13,0,778,778
2022,3,6,13,15,765,765
2022,3,6,13,30,748,748
2022,3,6,13,45,726,726
2022,3,6,14,0,701,701
2022,3,6,14,15,672,672
2022,3,6,14,30,640,640
2022,3,6,14,45,605,605
2022,3,6,15,0,566,566
2022,3,6,15,15,524,524
2022,3,6,15,30,480,480
2022,3,6,15,45,433,433
2022,3,6,16,0,384,384
2022,3,6,16,15,334,334
2022,3,6,16,30,282,282
2022,3,6,16,45,231,231
2022,3,6,17,0,179,179
2022,3,6,17,15,130,130
2022,3,6,17,30,83,83
2022,3,6,17,45,42,42
2022,3,6,18,0,12,12
2022,3,6,18,15,0,0
2022,3,6,18,30,0,0
2022,3,6,18,45,0,0
2022,3,6,19,0,0,0
2022,3,6,19,15,0,0
2022,3,6,19,30,0,0
2022,3,6,19,45,0,0
2022,3,6,20,0,0,0
2022,3,6,20,15,0,0
2022,3,6,20,30,0,0
2022,3,6,20,45,0,0
2022,3,6,21,0,0,0
2022,3,6,21,15,0,0
2022,3,6,21,30,0,0
2022,3,6,21,45,0,0
2022,3,6,22,0,0,0
2022,3,6,22,15,0,0
2022,3,6,22,30,0,0
2022,3,6,22,45,0,0
2022,3,6,23,0,0,0
2022,3,6,23,15,0,0
2022,3,6,23,30,0,0
2022,3,6,23,45,0,0
2022,3,7,0,0,0,0
2022,3,7,0,15,0,0
2022,3,7,0,30,0,0
2022,3,7,0,45,0,0
2022,3,7,1,0,0,0
2022,3,7,1,15,0,0
2022,3,7,1,30,0,0
2022,3,7,1,45,0,0
2022,3,7,2,0,0,0
2022,3,7,2,15,0,0
2022,3,7,2,30,0,0
2022,3,7,2,45,0,0
2022,3,7,3,0,0,0
2022,3,7,3,15,0,0
2022,3,7,3,30,0,0
2022,3,7,3,45,0,0
2022,3,7,4,0,0,0
2022,3,7,4,15,0,0
2022,3,7,4,30,0,0
2022,3,7,4,45,0,0
2022,3,7,5,0,0,0
2022,3,7,5,15,0,0
2022,3,7,5,30,0,0
2022,3,7,5,45,0,0
2022,3,7,6,0,0,0
2022,3,7,6,15,0,0
2022,3,7,6,30,0,0
2022,3,7,6,45,24,24
2022,3,7,7,0,61,61
2022,3,7,7,15,107,107
2022,3,7,7,30,157,157
2022,3,7,7,45,211,211
2022,3,7,8,0,264,264
2022,3,7,8,15,317,317
2022,3,7,8,30,369,369
2022,3,7,8,45,421,421
2022,3,7,9,0,470,470
2022,3,7,9,15,516,516
2022,3,7,9,30,561,561
2022,3,7,9,45,602,602
2022,3,7,10,0,640,640
2022,3,7,10,15,675,675
2022,3,7,10,30,707,707
2022,3,7,10,45,735,735
2022,3,7,11,0,759,759
2022,3,7,11,15,774,774
2022,3,7,11,30,791,791
2022,3,7,11,45,803,803
2022,3,7,12,0,811,811
2022,3,7,12,15,814,814
2022,3,7,12,30,813,813
2022,3,7,12,45,804,804
2022,3,7,13,0,795,795
2022,3,7,13,15,782,782
2022,3,7,13,30,764,764
2022,3,7,13,45,742,742
2022,3,7,14,0,581,717
2022,3,7,14,15,688,688
2022,3,7,14,30,652,652
2022,3,7,14,45,615,615
2022,3,7,15,0,576,576
2022,3,7,15,15,534,534
2022,3,7,15,30,490,490
2022,3,7,15,45,443,443
2022,3,7,16,0,394,394
2022,3,7,16,15,343,343
2022,3,7,16,30,292,292
2022,3,7,16,45,239,239
2022,3,7,17,0,187,187
2022,3,7,17,15,136,136
2022,3,7,17,30,88,88
2022,3,7,17,45,46,46
2022,3,7,18,0,15,15
2022,3,7,18,15,0,0
2022,3,7,18,30,0,0
2022,3,7,18,45,0,0
2022,3,7,19,0,0,0
2022,3,7,19,15,0,0
2022,3,7,19,30,0,0
2022,3,7,19,45,0,0
2022,3,7,20,0,0,0
2022,3,7,20,15,0,0
2022,3,7,20,30,0,0
2022,3,7,20,45,0,0
2022,3,7,21,0,0,0
2022,3,7,21,15,0,0
2022,3,7,21,30,0,0
2022,3,7,21,45,0,0
2022,3,7,22,0,0,0
2022,3,7,22,15,0,0
2022,3,7,22,30,0,0
2022,3,7,22,45,0,0
2022,3,7,23,0,0,0
2022,3,7,23,15,0,0
2022,3,7,23,30,0,0
2022,3,7,23,45,0,0
2022,3,8,0,0,0,0
2022,3,8,0,15,0,0
2022,3,8,0,30,0,0
2022,3,8,0,45,0,0
2022,3,8,1,0,0,0
2022,3,8,1,15,0,0
2022,3,8,1,30,0,0
2022,3,8,1,45,0,0
2022,3,8,2,0,0,0
2022,3,8,2,15,0,0
2022,3,8,2,30,0,0
2022,3,8,2,45,0,0
2022,3,8,3,0,0,0
2022,3,8,3,15,0,0
2022,3,8,3,30,0,0
2022,3,8,3,45,0,0
2022,3,8,4,0,0,0
2022,3,8,4,15,0,0
2022,3,8,4,30,0,0
2022,3,8,4,45,0,0
2022,3,8,5,0,0,0
2022,3,8,5,15,0,0
2022,3,8,5,30,0,0
2022,3,8,5,45,0,0
2022,3,8,6,0,0,0
2022,3,8,6,15,0,0
2022,3,8,6,30,0,0
2022,3,8,6,45,14,26
2022,3,8,7,0,63,63
2022,3,8,7,15,108,108
2022,3,8,7,30,158,158
2022,3,8,7,45,209,209
2022,3,8,8,0,262,262
2022,3,8,8,15,314,314
2022,3,8,8,30,365,365
2022,3,8,8,45,414,414
2022,3,8,9,0,462,462
2022,3,8,9,15,508,508
2022,3,8,9,30,552,552
2022,3,8,9,45,594,594
2022,3,8,10,0,629,629
2022,3,8,10,15,663,663
2022,3,8,10,30,694,694
2022,3,8,10,45,721,721
2022,3,8,11,0,745,745
2022,3,8,11,15,765,765
2022,3,8,11,30,781,781
2022,3,8,11,45,793,793
2022,3,8,12,0,797,797
2022,3,8,12,15,801,801
2022,3,8,12,30,800,800
2022,3,8,12,45,795,795
2022,3,8,13,0,786,786
2022,3,8,13,15,773,773
2022,3,8,13,30,755,755
2022,3,8,13,45,735,735
2022,3,8,14,0,707,707
2022,3,8,14,15,678,678
2022,3,8,14,30,646,646
2022,3,8,14,45,610,610
2022,3,8,15,0,571,571
2022,3,8,15,15,530,530
2022,3,8,15,30,486,486
2022,3,8,15,45,438,438
2022,3,8,16,0,390,390
2022,3,8,16,15,340,340
2022,3,8,16,30,289,289
2022,3,8,16,45,237,237
2022,3,8,17,0,186,186
2022,3,8,17,15,136,136
2022,3,8,17,30,88,88
2022,3,8,17,45,46,46
2022,3,8,18,0,15,15
2022,3,8,18,15,0,0
2022,3,8,18,30,0,0
2022,3,8,18,45,0,0
2022,3,8,19,0,0,0
2022,3,8,19,15,0,0
2022,3,8,19,30,0,0
2022,3,8,19,45,0,0
2022,3,8,20,0,0,0
2022,3,8,20,15,0,0
2022,3,8,20,30,0,0
2022,3,8,20,45,0,0
2022,3,8,21,0,0,0
2022,3,8,21,15,0,0
2022,3,8,21,30,0,0
2022,3,8,21,45,0,0
2022,3,8,22,0,0,0
2022,3,8,22,15,0,0
2022,3,8,22,30,0,0
2022,3,8,22,45,0,0
2022,3,8,23,0,0,0
2022,3,8,23,15,0,0
2022,3,8,23,30,0,0
2022,3,8,23,45,0,0
2022,3,9,0,0,0,0
2022,3,9,0,15,0,0
2022,3,9,0,30,0,0
2022,3,9,0,45,0,0
2022,3,9,1,0,0,0
2022,3,9,1,15,0,0
2022,3,9,1,30,0,0
2022,3,9,1,45,0,0
2022,3,9,2,0,0,0
2022,3,9,2,15,0,0
2022,3,9,2,30,0,0
2022,3,9,2,45,0,0
2022,3,9,3,0,0,0
2022,3,9,3,15,0,0
2022,3,9,3,30,0,0
2022,3,9,3,45,0,0
2022,3,9,4,0,0,0
2022,3,9,4,15,0,0
2022,3,9,4,30,0,0
2022,3,9,4,45,0,0
2022,3,9,5,0,0,0
2022,3,9,5,15,0,0
2022,3,9,5,30,0,0
2022,3,9,5,45,0,0
2022,3,9,6,0,0,0
2022,3,9,6,15,0,0
2022,3,9,6,30,0,0
2022,3,9,6,45,15,28
2022,3,9,7,0,64,64
2022,3,9,7,15,109,109
2022,3,9,7,30,157,157
2022,3,9,7,45,208,208
2022,3,9,8,0,259,259
2022,3,9,8,15,310,310
2022,3,9,8,30,360,360
2022,3,9,8,45,410,410
2022,3,9,9,0,457,457
2022,3,9,9,15,502,502
2022,3,9,9,30,543,543
2022,3,9,9,45,585,585
2022,3,9,10,0,623,623
2022,3,9,10,15,656,656
2022,3,9,10,30,685,685
2022,3,9,10,45,712,712
2022,3,9,11,0,736,736
2022,3,9,11,15,755,755
2022,3,9,11,30,771,771
2022,3,9,11,45,781,781
2022,3,9,12,0,788,788
2022,3,9,12,15,791,791
2022,3,9,12,30,790,790
2022,3,9,12,45,786,786
2022,3,9,13,0,777,777
2022,3,9,13,15,764,764
2022,3,9,13,30,745,745
2022,3,9,13,45,724,724
2022,3,9,14,0,699,699
2022,3,9,14,15,670,670
2022,3,9,14,30,638,638
2022,3,9,14,45,603,603
2022,3,9,15,0,565,565
2022,3,9,15,15,524,524
2022,3,9,15,30,480,480
2022,3,9,15,45,432,432
2022,3,9,16,0,385,385
2022,3,9,16,15,335,335
2022,3,9,16,30,285,285
2022,3,9,16,45,233,233
2022,3,9,17,0,183,183
2022,3,9,17,15,134,134
2022,3,9,17,30,88,88
2022,3,9,17,45,46,46
2022,3,9,18,0,16,16
2022,3,9,18,15,0,0
2022,3,9,18,30,0,0
2022,3,9,18,45,0,0
2022,3,9,19,0,0,0
2022,3,9,19,15,0,0
2022,3,9,19,30,0,0
2022,3,9,19,45,0,0
2022,3,9,20,0,0,0
2022,3,9,20,15,0,0
2022,3,9,20,30,0,0
2022,3,9,20,45,0,0
2022,3,9,21,0,0,0
2022,3,9,21,15,0,0
2022,3,9,21,30,0,0
2022,3,9,21,45,0,0
2022,3,9,22,0,0,0
2022,3,9,22,15,0,0
2022,3,9,22,30,0,0
2022,3,9,22,45,0,0
2022,3,9,23,0,0,0
2022,3,9,23,15,0,0
2022,3,9,23,30,0,0
2022,3,9,23,45,0,0
2022,3,10,0,0,0,0
2022,3,10,0,15,0,0
2022,3,10,0,30,0,0
2022,3,10,0,45,0,0
2022,3,10,1,0,0,0
2022,3,10,1,15,0,0
2022,3,10,1,30,0,0
2022,3,10,1,45,0,0
2022,3,10,2,0,0,0
2022,3,10,2,15,0,0
2022,3,10,2,30,0,0
2022,3,10,2,45,0,0
2022,3,10,3,0,0,0
2022,3,10,3,15,0,0
2022,3,10,3,30,0,0
2022,3,10,3,45,0,0
2022,3,10,4,0,0,0
2022,3,10,4,15,0,0
2022,3,10,4,30,0,0
2022,3,10,4,45,0,0
2022,3,10,5,0,0,0
2022,3,10,5,15,0,0
2022,3,10,5,30,0,0
2022,3,10,5,45,0,0
2022,3,10,6,0,0,0
2022,3,10,6,15,0,0
2022,3,10,6,30,0,0
2022,3,10,6,45,36,36
2022,3,10,7,0,79,79
2022,3,10,7,15,128,128
2022,3,10,7,30,180,180
2022,3,10,7,45,235,235
2022,3,10,8,0,289,289
2022,3,10,8,15,343,343
2022,3,10,8,30,396,396
2022,3,10,8,45,448,448
2022,3,10,9,0,498,498
2022,3,10,9,15,545,545
2022,3,10,9,30,590,590
2022,3,10,9,45,631,631
2022,3,10,10,0,670,670
2022,3,10,10,15,705,705
2022,3,10,10,30,737,737
2022,3,10,10,45,766,766
2022,3,10,11,0,790,790
2022,3,10,11,15,810,810
2022,3,10,11,30,826,826
2022,3,10,11,45,838,838
2022,3,10,12,0,846,846
2022,3,10,12,15,842,842
2022,3,10,12,30,842,842
2022,3,10,12,45,835,835
2022,3,10,13,0,825,825
2022,3,10,13,15,811,811
2022,3,10,13,30,794,794
2022,3,10,13,45,772,772
2022,3,10,14,0,746,746
2022,3,10,14,15,716,716
2022,3,10,14,30,683,683
2022,3,10,14,45,647,647
2022,3,10,15,0,607,607
2022,3,10,15,15,564,564
2022,3,10,15,30,518,518
2022,3,10,15,45,470,470
2022,3,10,16,0,420,420
2022,3,10,16,15,368,368
2022,3,10,16,30,315,315
2022,3,10,16,45,261,261
2022,3,10,17,0,205,205
2022,3,10,17,15,152,152
2022,3,10,17,30,102,102
2022,3,10,17,45,57,57
2022,3,10,18,0,20,20
2022,3,10,18,15,0,0
2022,3,10,18,30,0,0
2022,3,10,18,45,0,0
2022,3,10,19,0,0,0
2022,3,10,19,15,0,0
2022,3,10,19,30,0,0
2022,3,10,19,45,0,0
2022,3,10,20,0,0,0
2022,3,10,20,15,0,0
2022,3,10,20,30,0,0
2022,3,10,20,45,0,0
2022,3,10,21,0,0,0
2022,3,10,21,15,0,0
2022,3,10,21,30,0,0
2022,3,10,21,45,0,0
2022,3,10,22,0,0,0
2022,3,10,22,15,0,0
2022,3,10,22,30,0,0
2022,3,10,22,45,0,0
2022,3,10,23,0,0,0
2022,3,10,23,15,0,0
2022,3,10,23,30,0,0
2022,3,10,23,45,0,0
2022,3,11,0,0,0,0
2022,3,11,0,15,0,0
2022,3,11,0,30,0,0
2022,3,11,0,45,0,0
2022,3,11,1,0,0,0
2022,3,11,1,15,0,0
2022,3,11,1,30,0,0
2022,3,11,1,45,0,0
2022,3,11,2,0,0,0
2022,3,11,2,15,0,0
2022,3,11,2,30,0,0
2022,3,11,2,45,0,0
2022,3,11,3,0,0,0
2022,3,11,3,15,0,0
2022,3,11,3,30,0,0
2022,3,11,3,45,0,0
2022,3,11,4,0,0,0
2022,3,11,4,15,0,0
2022,3,11,4,30,0,0
2022,3,11,4,45,0,0
2022,3,11,5,0,0,0
2022,3,11,5,15,0,0
2022,3,11,5,30,0,0
2022,3,11,5,45,0,0
2022,3,11,6,0,0,0
2022,3,11,6,15,0,0
2022,3,11,6,30,0,0
2022,3,11,6,45,21,37
2022,3,11,7,0,78,78
2022,3,11,7,15,126,126
2022,3,11,7,30,177,177
2022,3,11,7,45,230,230
2022,3,11,8,0,283,283
2022,3,11,8,15,336,336
2022,3,11,8,30,388,388
2022,3,11,8,45,439,439
2022,3,11,9,0,488,488
2022,3,11,9,15,535,535
2022,3,11,9,30,579,579
2022,3,11,9,45,621,621
2022,3,11,10,0,659,659
2022,3,11,10,15,694,694
2022,3,11,10,30,725,725
2022,3,11,10,45,752,752
2022,3,11,11,0,776,776
2022,3,11,11,15,796,796
2022,3,11,11,30,812,812
2022,3,11,11,45,823,823
2022,3,11,12,0,831,831
2022,3,11,12,15,834,834
2022,3,11,12,30,833,833
2022,3,11,12,45,828,828
2022,3,11,13,0,818,818
2022,3,11,13,15,805,805
2022,3,11,13,30,783,783
2022,3,11,13,45,761,761
2022,3,11,14,0,735,735
2022,3,11,14,15,706,706
2022,3,11,14,30,673,673
2022,3,11,14,45,636,636
2022,3,11,15,0,596,596
2022,3,11,15,15,554,554
2022,3,11,15,30,509,509
2022,3,11,15,45,461,461
2022,3,11,16,0,409,409
2022,3,11,16,15,358,358
2022,3,11,16,30,306,306
2022,3,11,16,45,253,253
2022,3,11,17,0,200,200
2022,3,11,17,15,149,149
2022,3,11,17,30,100,100
2022,3,11,17,45,55,55
2022,3,11,18,0,20,20
2022,3,11,18,15,0,0
2022,3,11,18,30,0,0
2022,3,11,18,45,0,0
2022,3,11,19,0,0,0
2022,3,11,19,15,0,0
2022,3,11,19,30,0,0
2022,3,11,19,45,0,0
2022,3,11,20,0,0,0
2022,3,11,20,15,0,0
2022,3,11,20,30,0,0
2022,3,11,20,45,0,0
2022,3,11,21,0,0,0
2022,3,11,21,15,0,0
2022,3,11,21,30,0,0
2022,3,11,21,45,0,0
2022,3,11,22,0,0,0
2022,3,11,22,15,0,0
2022,3,11,22,30,0,0
2022,3,11,22,45,0,0
2022,3,11,23,0,0,0
2022,3,11,23,15,0,0
2022,3,11,23,30,0,0
2022,3,11,23,45,0,0
2022,3,12,0,0,0,0
2022,3,12,0,15,0,0
2022,3,12,0,30,0,0
2022,3,12,0,45,0,0
2022,3,12,1,0,0,0
2022,3,12,1,15,0,0
2022,3,12,1,30,0,0
2022,3,12,1,45,0,0
2022,3,12,2,0,0,0
2022,3,12,2,15,0,0
2022,3,12,2,30,0,0
2022,3,12,2,45,0,0
2022,3,12,3,0,0,0
2022,3,12,3,15,0,0
2022,3,12,3,30,0,0
2022,3,12,3,45,0,0
2022,3,12,4,0,0,0
2022,3,12,4,15,0,0
2022,3,12,4,30,0,0
2022,3,12,4,45,0,0
2022,3,12,5,0,0,0
2022,3,12,5,15,0,0
2022,3,12,5,30,0,0
2022,3,12,5,45,0,0
2022,3,12,6,0,0,0
2022,3,12,6,15,0,0
2022,3,12,6,30,0,0
2022,3,12,6,45,23,40
2022,3,12,7,0,82,82
2022,3,12,7,15,130,130
2022,3,12,7,30,182,182
2022,3,12,7,45,235,235
2022,3,12,8,0,289,289
2022,3,12,8,15,342,342
2022,3,12,8,30,394,394
2022,3,12,8,45,444,444
2022,3,12,9,0,493,493
2022,3,12,9,15,540,540
2022,3,12,9,30,584,584
2022,3,12,9,45,626,626
2022,3,12,10,0,664,664
2022,3,12,10,15,695,695
2022,3,12,10,30,726,726
2022,3,12,10,45,754,754
2022,3,12,11,0,778,778
2022,3,12,11,15,798,798
2022,3,12,11,30,813,813
2022,3,12,11,45,825,825
2022,3,12,12,0,833,833
2022,3,12,12,15,836,836
2022,3,12,12,30,835,835
2022,3,12,12,45,826,826
2022,3,12,13,0,816,816
2022,3,12,13,15,802,802
2022,3,12,13,30,784,784
2022,3,12,13,45,762,762
2022,3,12,14,0,737,737
2022,3,12,14,15,707,707
2022,3,12,14,30,675,675
2022,3,12,14,45,601,637
2022,3,12,15,0,563,598
2022,3,12,15,15,503,556
2022,3,12,15,30,511,511
2022,3,12,15,45,362,463
2022,3,12,16,0,414,414
2022,3,12,16,15,363,363
2022,3,12,16,30,219,311
2022,3,12,16,45,140,258
2022,3,12,17,0,41,204
2022,3,12,17,15,101,152
2022,3,12,17,30,77,102
2022,3,12,17,45,48,56
2022,3,12,18,0,13,22
2022,3,12,18,15,0,0
2022,3,12,18,30,0,0
2022,3,12,18,45,0,0
2022,3,12,19,0,0,0
2022,3,12,19,15,0,0
2022,3,12,19,30,0,0
2022,3,12,19,45,0,0
2022,3,12,20,0,0,0
2022,3,12,20,15,0,0
2022,3,12,20,30,0,0
2022,3,12,20,45,0,0
2022,3,12,21,0,0,0
2022,3,12,21,15,0,0
2022,3,12,21,30,0,0
2022,3,12,21,45,0,0
2022,3,12,22,0,0,0
2022,3,12,22,15,0,0
2022,3,12,22,30,0,0
2022,3,12,22,45,0,0
2022,3,12,23,0,0,0
2022,3,12,23,15,0,0
2022,3,12,23,30,0,0
2022,3,12,23,45,0,0
2022,3,13,0,0,0,0
2022,3,13,0,15,0,0
2022,3,13,0,30,0,0
2022,3,13,0,45,0,0
2022,3,13,1,0,0,0
2022,3,13,1,15,0,0
2022,3,13,1,30,0,0
2022,3,13,1,45,0,0
2022,3,13,2,0,0,0
2022,3,13,2,15,0,0
2022,3,13,2,30,0,0
2022,3,13,2,45,0,0
2022,3,13,3,0,0,0
2022,3,13,3,15,0,0
2022,3,13,3,30,0,0
2022,3,13,3,45,0,0
2022,3,13,4,0,0,0
2022,3,13,4,15,0,0
2022,3,13,4,30,0,0
2022,3,13,4,45,0,0
2022,3,13,5,0,0,0
2022,3,13,5,15,0,0
2022,3,13,5,30,0,0
2022,3,13,5,45,0,0
2022,3,13,6,0,0,0
2022,3,13,6,15,0,0
2022,3,13,6,30,5,12
2022,3,13,6,45,26,39
2022,3,13,7,0,46,78
2022,3,13,7,15,86,124
2022,3,13,7,30,131,174
2022,3,13,7,45,179,226
2022,3,13,8,0,215,278
2022,3,13,8,15,234,329
2022,3,13,8,30,333,380
2022,3,13,8,45,349,431
2022,3,13,9,0,330,479
2022,3,13,9,15,414,524
2022,3,13,9,30,445,567
2022,3,13,9,45,414,603
2022,3,13,10,0,423,640
2022,3,13,10,15,442,675
2022,3,13,10,30,582,705
2022,3,13,10,45,622,734
2022,3,13,11,0,488,757
2022,3,13,11,15,757,777
2022,3,13,11,30,756,792
2022,3,13,11,45,767,806
2022,3,13,12,0,767,812
